71,00:00:30.1,out,Controller 41: 61,1,61,B0 29 3D ,FALSE
72,00:00:30.2,out,Controller 9: 20,1,20,B0 09 14 ,FALSE
73,00:00:30.3,out,Controller 41: 106,1,106,B0 29 6A ,FALSE
74,00:00:30.4,out,Controller 9: 20,1,20,B0 09 14 ,FALSE
75,00:00:30.5,out,Controller 41: 107,1,107,B0 29 6B ,FALSE
76,00:00:30.6,out,Controller 9: 22,1,22,B0 09 16 ,FALSE
77,00:00:30.7,out,Controller 41: 33,1,33,B0 29 21 ,FALSE
78,00:00:30.8,out,Controller 9: 22,1,22,B0 09 16 ,FALSE
79,00:00:30.9,out,Controller 41: 34,1,34,B0 29 22 ,FALSE
80,00:00:31.0,out,Controller 9: 23,1,23,B0 09 17 ,FALSE
81,00:00:31.1,out,Controller 41: 87,1,87,B0 29 57 ,FALSE
82,00:00:31.2,out,Controller 9: 23,1,23,B0 09 17 ,FALSE
83,00:00:31.3,out,Controller 41: 88,1,88,B0 29 58 ,FALSE
84,00:00:31.4,out,Controller 9: 25,1,25,B0 09 19 ,FALSE
85,00:00:31.5,out,Controller 41: 23,1,23,B0 29 17 ,FALSE
86,00:00:31.6,out,Controller 9: 25,1,25,B0 09 19 ,FALSE
87,00:00:31.7,out,Controller 41: 24,1,24,B0 29 18 ,FALSE
88,00:00:31.8,out,Controller 9: 26,1,26,B0 09 1A ,FALSE
89,00:00:31.9,out,Controller 41: 81,1,81,B0 29 51 ,FALSE
90,00:00:32.0,out,Controller 9: 26,1,26,B0 09 1A ,FALSE
91,00:00:32.1,out,Controller 41: 82,1,82,B0 29 52 ,FALSE
92,00:00:32.2,out,Controller 9: 28,1,28,B0 09 1C ,FALSE
93,00:00:32.3,out,Controller 41: 2,1,2,B0 29 02 ,FALSE
94,00:00:32.4,out,Controller 9: 28,1,28,B0 09 1C ,FALSE
95,00:00:32.5,out,Controller 41: 3,1,3,B0 29 03 ,FALSE
96,00:00:32.6,out,Controller 9: 29,1,29,B0 09 1D ,FALSE
97,00:00:32.7,out,Controller 41: 44,1,44,B0 29 2C ,FALSE
98,00:00:32.8,out,Controller 9: 29,1,29,B0 09 1D ,FALSE
99,00:00:32.9,out,Controller 41: 45,1,45,B0 29 2D ,FALSE
100,00:00:33.0,out,Controller 9: 30,1,30,B0 09 1E ,FALSE
101,00:00:33.1,out,Controller 41: 93,1,93,B0 29 5D ,FALSE
102,00:00:33.2,out,Controller 9: 30,1,30,B0 09 1E ,FALSE
103,00:00:33.3,out,Controller 41: 94,1,94,B0 29 5E ,FALSE
104,00:00:33.4,out,Controller 9: 32,1,32,B0 09 20 ,FALSE
105,00:00:33.5,out,Controller 41: 2,1,2,B0 29 02 ,FALSE
106,00:00:33.6,out,Controller 9: 32,1,32,B0 09 20 ,FALSE
107,00:00:33.7,out,Controller 41: 3,1,3,B0 29 03 ,FALSE
108,00:00:33.8,out,Controller 9: 33,1,33,B0 09 21 ,FALSE
109,00:00:33.9,out,Controller 41: 41,1,41,B0 29 29 ,FALSE
110,00:00:34.0,out,Controller 9: 33,1,33,B0 09 21 ,FALSE
111,00:00:34.1,out,Controller 41: 42,1,42,B0 29 2A ,FALSE
112,00:00:34.2,out,Controller 9: 34,1,34,B0 09 22 ,FALSE
113,00:00:34.3,out,Controller 41: 60,1,60,B0 29 3C ,FALSE
114,00:00:34.4,out,Controller 9: 34,1,34,B0 09 22 ,FALSE
115,00:00:34.5,out,Controller 41: 61,1,61,B0 29 3D ,FALSE
116,00:00:34.6,out,Controller 9: 35,1,35,B0 09 23 ,FALSE
117,00:00:34.7,out,Controller 41: 82,1,82,B0 29 52 ,FALSE
118,00:00:34.8,out,Controller 9: 35,1,35,B0 09 23 ,FALSE
119,00:00:34.9,out,Controller 41: 83,1,83,B0 29 53 ,FALSE
