130,22:52:38.388,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
131,22:52:38.391,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
132,22:52:38.394,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
133,22:52:38.400,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
134,22:52:38.403,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
135,22:52:38.409,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
136,22:52:38.414,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
137,22:52:38.415,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
138,22:52:38.418,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
139,22:52:38.425,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
140,22:52:38.428,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
141,22:52:38.431,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
142,22:52:38.434,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
143,22:52:38.440,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
144,22:52:38.443,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
145,22:52:38.449,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
146,22:52:38.452,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
147,22:52:38.458,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
148,22:52:38.461,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
149,22:52:38.469,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
150,22:52:38.471,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
151,22:52:38.473,out,Note on F#-2 Velocity 127,4,127,93 06 7F 
152,22:52:38.479,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
153,22:52:38.480,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
154,22:52:38.488,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
155,22:52:38.489,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
156,22:52:38.500,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
157,22:52:38.502,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
158,22:52:38.509,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
159,22:52:38.513,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
160,22:52:38.522,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
161,22:52:38.523,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
162,22:52:38.524,out,Controller 22: 70,4,70,B3 16 46 
163,22:52:38.531,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
164,22:52:38.535,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
165,22:52:38.544,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
166,22:52:38.547,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
167,22:52:38.557,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
168,22:52:38.560,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
169,22:52:38.569,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
170,22:52:38.574,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
171,22:52:38.578,out,Controller Data Entry (coarse): 126,4,126,B3 06 7E 
172,22:52:38.584,out,Controller Data Entry (coarse): 126,4,126,B3 06 7E 
173,22:52:38.587,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
174,22:52:38.590,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
175,22:52:38.593,out,Controller Data Entry (coarse): 126,4,126,B3 06 7E 
176,22:52:38.597,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
177,22:52:38.599,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
178,22:52:38.602,out,Controller Data Entry (coarse): 126,4,126,B3 06 7E 
179,22:52:38.609,out,Controller Data Entry (coarse): 126,4,126,B3 06 7E 
180,22:52:38.612,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
181,22:52:38.615,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
182,22:52:38.621,out,Controller Data Entry (coarse): 126,4,126,B3 06 7E 
183,22:52:38.624,out,Controller 22: 69,4,69,B3 16 45 
184,22:52:38.628,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
185,22:52:38.630,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
186,22:52:38.631,out,Controller 22: 67,4,67,B3 16 43 
187,22:52:38.638,out,Controller Data Entry (coarse): 126,4,126,B3 06 7E 
188,22:52:38.639,out,Controller 22: 66,4,66,B3 16 42 
189,22:52:38.642,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
190,22:52:38.647,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
191,22:52:38.649,out,Controller 22: 65,4,65,B3 16 41 
192,22:52:38.656,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
193,22:52:38.658,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
194,22:52:38.661,out,Controller 22: 64,4,64,B3 16 40 
195,22:52:38.666,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
196,22:52:38.673,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
197,22:52:38.693,out,Note on G-2 Velocity 127,16,127,9F 07 7F 
198,22:52:38.716,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
199,22:52:38.740,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
200,22:52:38.757,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
201,22:52:38.757,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
202,22:52:38.772,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
203,22:52:38.772,out,Note on F#-2 Velocity 127,1,127,90 06 7F 
204,22:52:38.788,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
205,22:52:38.788,out,Note off G-2 Velocity 0,16,0,8F 07 00 
206,22:52:38.802,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
207,22:52:38.803,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
208,22:52:38.803,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
209,22:52:38.803,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
210,22:52:38.819,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
211,22:52:38.819,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
212,22:52:38.819,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
213,22:52:38.819,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
214,22:52:38.819,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
215,22:52:38.835,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
216,22:52:38.835,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
217,22:52:38.843,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
218,22:52:38.843,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
219,22:52:38.843,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
